,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,0.3782543020930633,0.6950590732118158,0.29273223043049895,0.08666678690830518,0.26441109007208613,0.026904638236914937,0.4684616214816302,0.06864023965601704,0.35649156886728833,0.06935420230640975,0.20803008836399953,0.011689458173802998,0.6285819103949793,0.06432259245953824,0.5637530118750649,0.09677696639529276,0.37555228216328124,0.712364317350803,0.056419860686282956,0.5075674134422112,0.055882453888510986,0.4596631027955723,0.05632763176182305,0.6207552550837798,0.06415344612170167,0.43836237009046897,0.10210416823827043,0.5991457080986038,0.09527982214141464,0.4339486705956631,0.09041461005867248,0.5250190098192545,0.11520492445448768,0.3795159190887383,0.17907948422054315,0.47920918049174976,0.1176417300549131,0.3656740880045533,0.08265637049859864,0.43483936405719803,0.08543411855939881,0.3918931875476757,0.059233237833484026,0.5013118836865496,0.041731298520427444,0.43472914361389947,0.0779412309185138,0.41825892875727533,0.07485294065311916,0.42224629079913734,0.06613030383106301,0.3522248629709215,0.06092947393860599,0.4275339907298749,0.04560533620576619,0.5277092828758948,0.051257263727891605
1,0.36397206209131094,0.753984591388602,0.21510749247997066,0.07274819496639535,0.2132014564132373,0.07824206009900157,0.4798631892791295,0.17233979120811416,0.3275738747017475,0.2292970907102553,0.12722023385402537,0.022130883695709785,0.6329463391955098,0.04013594742859869,0.5518786079046375,0.05202402443411777,0.16603364044812913,0.5903938374539835,0.17197753220570286,0.5167576346811869,0.1074891594075777,0.6116021294426298,0.13767311437517601,0.5687851285319694,0.1134529244403496,0.5362496948627862,0.17439793240899013,0.6314690949937241,0.17169197764517669,0.5048596766884808,0.2907874341586462,0.6007306105255563,0.25193392071058307,0.40988051069508824,0.38225945555154667,0.4893153741109177,0.20402043497399355,0.3976566369605247,0.1458423005793848,0.3890697095245407,0.16397493098316926,0.413878285756506,0.10124425912657684,0.47502559743682166,0.07817820950911783,0.4201386472333783,0.08221279265438829,0.42091457086582684,0.07915335724302922,0.43775083588003627,0.11121029180573166,0.36442593280531366,0.07134552745593635,0.4618797020188523,0.04213502032735518,0.5178303002792837,0.04999406350112918
2,0.39934650096599544,0.6620976227242579,0.3954068867341045,0.08419002208264413,0.2177651926544581,0.03247356599611177,0.38907615325853206,0.06083725016017907,0.27000727323509666,0.06030548609503975,0.18782056202460598,0.015369760607194098,0.6297009524945302,0.12862479209135483,0.5620076731039418,0.12665931035492756,0.5219072157143066,0.7420327615878192,0.07319321092293066,0.5792611371395746,0.09743611902354464,0.4060381731661511,0.09883082153198175,0.5351998841762722,0.06110305030392835,0.3579172645522241,0.09407359067880777,0.679101309720192,0.0786652847542102,0.43450025228993416,0.14957073583833344,0.490092168933122,0.18511197952890943,0.38636493350555046,0.13850307952128077,0.46545083265694037,0.12717626639739837,0.3101883072527377,0.07684498370193849,0.3946098262240479,0.1085598450048578,0.3119931414757886,0.09321476981315956,0.3838899187960855,0.060913644181307534,0.3648680635856147,0.056646637870677946,0.44400276779749587,0.05753382793709988,0.3246224490782673,0.08719253477186258,0.3278344460871958,0.07814992674032897,0.40821545929593617,0.03821757967865043,0.4782831889786777,0.03327970837575442
3,0.463402008232939,0.7446944626281634,0.3173353804435554,0.1945812624435026,0.12044151964719908,0.03829174135735647,0.3419305741128089,0.1339250132401706,0.17288373333046797,0.11493163724000569,0.059200103069686476,0.006408930626118234,0.6296620666452812,0.14997451403666998,0.5623268399689528,0.046063099553984736,0.14709580052265622,0.6007267231178426,0.12182356501312035,0.615895554218498,0.0872337830495997,0.5938143174328733,0.06153461009356317,0.49655327555892903,0.06726639058642114,0.5242574154366527,0.1667175407293968,0.5499998421603691,0.13798817779404662,0.5562522362734182,0.22318278787197082,0.4678957351355306,0.13812420678675477,0.54031341378208,0.20307694958988393,0.448155662341278,0.13435522597883653,0.4248382379834972,0.1532134990651025,0.3984573180388401,0.0802063564661786,0.41008707052304083,0.08685776981796553,0.38385026964742186,0.0660330251655559,0.47410756901547246,0.08096919687213006,0.4186852319248083,0.06314318796898441,0.3959058810120145,0.0920571486525866,0.3703508482859956,0.05409884105754235,0.4561735120368437,0.02999077163893512,0.46144505844717665,0.03479182402173497
4,0.3135534528095778,0.6863903461860471,0.20510078258980233,0.0706221483438113,0.27466119896320423,0.07147217528249264,0.38922255600303834,0.07071684652502148,0.3308851402491747,0.12107730901331025,0.263137321727166,0.029903213256001548,0.6292366752786531,0.03789014879182368,0.5626067681696532,0.05254590490608634,0.42485078609625826,0.6516367843285162,0.1148855663137993,0.5252219697188415,0.1647922372958571,0.3709540556140327,0.08001911301498955,0.45882169323510985,0.08256446024682043,0.16266912897196195,0.21076740620814044,0.5121368542291984,0.1471143689021588,0.3009686864886967,0.12892286254008392,0.3850112518944267,0.2187211299957348,0.38622816416427996,0.29499785644999227,0.37234925323832413,0.19414755403755327,0.3107121519983327,0.1095624306944873,0.279699556670838,0.1469110166538095,0.34212345669193284,0.1449293387279692,0.2724770477797564,0.07570817139298164,0.36597802991181927,0.11993183861607742,0.3383534512916832,0.1241907545084719,0.36140080033515054,0.13954851017534492,0.3434231544484603,0.08011670339829624,0.39180595337301216,0.052488451336382615,0.34268403359167765,0.060331319709652775
5,0.30410450439239234,0.683468509445215,0.2321944539421417,0.12204330922586103,0.2740542530594907,0.2148142292574098,0.3834516250262765,0.1626690915059771,0.319758307173542,0.25213989071119686,0.2409366756488991,0.0955529143243154,0.6296558763344241,0.06361681882953206,0.5615567946165597,0.05506197973405751,0.17302869843861912,0.6289952499936708,0.1618193990287368,0.4947806822571835,0.6218951782816075,0.4683195005819473,0.1573470703664315,0.5278158795477748,0.2096355357661572,0.27595720996214446,0.27346598468599814,0.5241023642781044,0.296495346461776,0.337101073343528,0.24398850492694515,0.4103644488826402,0.23555559444401827,0.43101714034053196,0.3970815428045586,0.34894006989417753,0.19509729296647157,0.3259014371222919,0.10416473071854981,0.28514836857940884,0.13341793480373507,0.30533847117757257,0.1285032570006114,0.23146992602915945,0.04955507626761448,0.45635696757081307,0.09455750399518212,0.32235189287802696,0.1043403643313797,0.41985296037166303,0.1271035650991516,0.3110697375534238,0.062287225498467984,0.4148773453231117,0.032226452367993534,0.3941242718736734,0.050570561192881544
6,0.28678075957967963,0.7445267850344173,0.31910423282228567,0.2699094559846375,0.19892460850260812,0.09117870864743353,0.27729837295596665,0.14898365366968722,0.24207135845858224,0.12481047603707274,0.17812826122987446,0.02921352641188693,0.6294229167014073,0.1332005262723765,0.5618215205254218,0.10112078348829065,0.18041237076191402,0.6130519756718176,0.21401949085082617,0.5406795088805512,0.37544107597916276,0.3667307117773781,0.3148860749131692,0.5459699046643904,0.20729035620760544,0.6228351853777311,0.6931890254429109,0.3838508558623655,0.31283074030614866,0.3351594689725264,0.21769308026370268,0.3828853097022729,0.17831681990596754,0.46034070018676,0.29710919014804826,0.2987997305457565,0.30751735292251403,0.37129305764862763,0.12002550608430665,0.27549678230756314,0.10811509386192414,0.34726952517712917,0.12643945344189453,0.2312261571892273,0.06703969510097782,0.41115295158942705,0.13701622627629487,0.2542936819547921,0.12001413272663712,0.2731489112458428,0.1047442589594111,0.2385006511166281,0.05555609999349316,0.408270136690966,0.039617447571984814,0.41740932732753727,0.07678413374209524
7,0.31266417058290097,0.7343160872380581,0.29634231297500224,0.16958667425987234,0.19737224407742593,0.0936214407926568,0.3359654689837504,0.13535978055878453,0.2601055423941857,0.12540267382466877,0.14338649888485544,0.028287566524471782,0.6301096172571538,0.10407615970780783,0.5601723435551609,0.08217884160489475,0.25846833532246094,0.6269528336901548,0.14552029877316405,0.564153616084682,0.2868979420744845,0.41911654739394,0.14221297607466088,0.6016758157161192,0.1517278140080405,0.561556619847422,0.4134223604153254,0.5129913321686707,0.14878642339044829,0.3393915307889473,0.23500718139584928,0.4605831517897264,0.2681635305991986,0.3923192074196755,0.39638843119258566,0.3212060156047908,0.35966300147644314,0.36459646924538114,0.20747579433490235,0.22447029853226236,0.1421721275762372,0.39392544559322423,0.15160582432744854,0.26406580863408496,0.06066649450331623,0.3694826175948579,0.13029878354150679,0.27917409911509705,0.10124812068961907,0.2787138605436997,0.09562751363146169,0.1724190813956085,0.09104995528900181,0.3869456972411434,0.05480101383808828,0.3866695776211929,0.061656619391161335
8,0.46977604808273643,0.6738121282376883,0.32033232696551306,0.046208923286275315,0.2513466528070531,0.03389538238943817,0.4775895308169351,0.08457266285096336,0.35382727801810515,0.09719351285914225,0.15111480075440994,0.01114536923807252,0.6297047119869156,0.09997584523474168,0.5619909146288774,0.058855152130398526,0.22447622172351311,0.702244637036465,0.057708404904922114,0.5111184830511639,0.0790344709198121,0.4835963686315394,0.08180991770490777,0.650907187820319,0.08263626946340674,0.4191774454627559,0.10806155359241681,0.6166059517508622,0.11553270276123521,0.35857121990261004,0.07537638817742982,0.5976036311585999,0.13031593100789604,0.3856027540567101,0.08318621053258721,0.5905987731037509,0.1076937749157068,0.3842362607346923,0.06398096081936523,0.4106522925791674,0.09449628466942048,0.253648127732475,0.09605032036565352,0.48949792227944117,0.05288700980677787,0.4343798235498685,0.05081421397740173,0.3848424726560936,0.07213225467678375,0.3357327603820143,0.05167402912778284,0.40602044161431766,0.053412960718481645,0.5247190066146291,0.026867415749516926,0.47134812088062306,0.03970188251942576
9,0.25972858825433576,0.7287592362621452,0.18196956731580843,0.13327601466162214,0.2710615722826032,0.062049911967455254,0.4595255382648782,0.09148326072972192,0.3720821501160834,0.10526012605134163,0.19644950091565985,0.02105905097787736,0.6296120058738495,0.05683842468576146,0.561762507079568,0.028480120974674228,0.21456185525715332,0.5829425972915698,0.13573854706439695,0.48323388108691595,0.1539561382957552,0.5000460459756823,0.1608658297715786,0.5939070900255479,0.15092872502605564,0.2908067472535461,0.3370891271663122,0.5370521389500725,0.310605249937359,0.4964089745263217,0.17927464216538985,0.46530162992323454,0.1134955929152543,0.35400984858251805,0.24657023901890207,0.4058061487137656,0.17932641859927065,0.3919948758382302,0.11637552296191407,0.3677821557521831,0.17839337247186066,0.45132379807203116,0.12149831144412582,0.3145137265777036,0.09186084253380006,0.516380239681859,0.16543598687525496,0.3889737217720065,0.08495200843323468,0.41858326678040886,0.1076174321042214,0.3195810724110862,0.127365104278851,0.5157017766691697,0.06491771028132948,0.44959506867597004,0.10018410686120763
